event_id,user_id,session_id,event_type,timestamp,page_url,product_id,search_query,device_type,browser,ip_address,properties
d5cf10a4-67b8-44a8-b211-c29b7931d4b3,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:21:42.606729,/home,,,mobile,firefox,123.112.82.89,{}
db450a19-f86f-499f-b49d-51885da5e90c,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,product_view,2025-07-12 15:23:42.606729,/product/e65e19a3-5c50-4818-80d1-cb19ad49abcb,e65e19a3-5c50-4818-80d1-cb19ad49abcb,,tablet,chrome,12.192.116.9,{}
4b8334d4-2b8a-40c1-bbd8-cf4d9fef43c9,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:22:42.606729,/home,,,desktop,safari,202.200.143.137,{}
fd67497d-d494-4585-ba46-0581111bd71b,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:23:42.606729,/home,,,mobile,firefox,41.139.99.155,{}
d3d2899b-2fe9-4aa9-914c-a243228f65ee,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,product_view,2025-07-12 15:21:42.606729,/product/d73a03dc-73de-49b5-ab9a-8fca10e34a03,d73a03dc-73de-49b5-ab9a-8fca10e34a03,,desktop,firefox,3.96.10.191,{}
4cf6b4f2-3ced-4b37-aafc-fe2796d8b635,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,product_view,2025-07-12 15:23:42.606729,/product/a493647f-02f5-45af-a76d-30e2cdd8faad,a493647f-02f5-45af-a76d-30e2cdd8faad,,tablet,chrome,199.186.64.86,{}
d47cd9d2-fb8f-4a3d-8a62-12009ac5993a,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:23:42.606729,/contact,,,tablet,safari,9.99.244.39,{}
c3592167-5d3e-45a0-bf07-134190914a6b,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,product_view,2025-07-12 15:22:42.606729,/product/d73a03dc-73de-49b5-ab9a-8fca10e34a03,d73a03dc-73de-49b5-ab9a-8fca10e34a03,,desktop,firefox,138.185.181.83,{}
3c5f166e-b94b-4e15-8139-9870d51ad56c,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,product_view,2025-07-12 15:22:42.606729,/product/e65e19a3-5c50-4818-80d1-cb19ad49abcb,e65e19a3-5c50-4818-80d1-cb19ad49abcb,,tablet,chrome,175.145.80.172,{}
a4b296c9-2ad3-45c3-89be-867a53e3f045,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:23:42.606729,/home,,,tablet,safari,136.157.204.26,{}
a7b916fb-ed30-42d7-bf39-e55406656d2e,9b481a45-2822-489a-b0fa-3594e6a3d382,fd064b08-80ed-4e4b-844e-0b3e072a1d23,page_view,2025-07-12 15:21:42.606729,/about,,,tablet,firefox,78.217.85.250,{}
bb2b812a-394b-4fa4-826e-6c0e78c1114f,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,login,2025-07-12 12:30:42.606729,,,,mobile,chrome,181.48.223.69,{}
d4a29054-5d09-4c7c-9938-f1c9accebf75,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,search,2025-07-12 12:37:42.606729,,,shirt,desktop,edge,182.189.91.115,{'results_count': 48}
b52539cf-88d5-437a-9a43-15446b0f28cb,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,search,2025-07-12 12:21:42.606729,,,book,desktop,firefox,114.170.32.107,{'results_count': 78}
44f0fd1d-58b4-4f37-b01c-95b19ca13c5f,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,product_view,2025-07-12 12:38:42.606729,/product/690306c8-35da-440e-af00-4394005fdc87,690306c8-35da-440e-af00-4394005fdc87,,tablet,safari,119.100.46.232,{}
6c39c554-8531-4306-9051-bc3b01ac9f00,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,add_to_cart,2025-07-12 12:24:42.606729,/product/7a4a6afe-25f5-4679-be42-0de9175ad7e6,7a4a6afe-25f5-4679-be42-0de9175ad7e6,,mobile,firefox,147.19.68.143,{}
7ad3ed6a-a3a7-4232-9261-6d023dd73de0,fa8e0f7d-606b-42d3-9338-798598c894c0,97f49e1e-95c9-4b3f-be2b-9853f176c42f,page_view,2025-07-12 12:31:42.606729,/about,,,desktop,edge,176.122.92.146,{}
daef7e0b-512a-45f5-b39f-42b89eb3dfde,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 09:44:42.606729,/contact,,,tablet,chrome,139.118.194.179,{}
8ff6e756-36a3-4376-8f6b-594d4ed0c2c8,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 09:57:42.606729,/contact,,,desktop,edge,220.28.55.191,{}
edba6584-3aa0-48db-83f6-eaaed2e82e1e,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 10:03:42.606729,/about,,,tablet,safari,117.68.154.209,{}
7f69f7fb-4989-4754-aaef-829a38174d44,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,product_view,2025-07-12 10:07:42.606729,/product/927e9d3b-4346-4cf6-8b84-ae4d13a6d16f,927e9d3b-4346-4cf6-8b84-ae4d13a6d16f,,desktop,firefox,83.227.136.80,{}
646903ce-058c-4b5b-a063-8539c7626c4c,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,product_view,2025-07-12 10:01:42.606729,/product/52739ccd-f331-4b70-ab84-02534e49c9d1,52739ccd-f331-4b70-ab84-02534e49c9d1,,desktop,safari,35.112.190.101,{}
ea435410-4992-4a5b-8298-083cb6387936,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 09:59:42.606729,/contact,,,desktop,safari,137.9.237.110,{}
fd0d69e1-1cfc-4e76-bee5-406e75363481,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 10:05:42.606729,/about,,,desktop,edge,174.68.46.67,{}
9c16fdc9-113a-4f62-964c-dbd148473bc1,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,product_view,2025-07-12 10:06:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,mobile,edge,196.230.112.9,{}
2c82dcba-5afd-4137-9c5a-6de1194f9c56,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,product_view,2025-07-12 09:47:42.606729,/product/4af43369-d972-4900-bff1-c04fe5e88c06,4af43369-d972-4900-bff1-c04fe5e88c06,,desktop,safari,182.130.138.103,{}
805805c8-f017-4778-b1b7-fec7ef2126f3,405d5429-2645-4722-914f-e5e2408e5248,629c5080-62b9-4bb9-aad5-b55bcd45fea8,page_view,2025-07-12 09:50:42.606729,/products,,,mobile,edge,174.193.13.240,{}
557ec6ff-6fbf-486c-9be2-f15a364daeea,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,login,2025-07-12 15:34:42.606729,,,,mobile,firefox,156.105.81.243,{}
60ca7630-c89c-4a71-aaa1-ebb1c6facb07,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,page_view,2025-07-12 15:42:42.606729,/about,,,tablet,chrome,22.237.168.24,{}
07410111-ddd6-4de6-b405-8c64c3fadb34,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,product_view,2025-07-12 15:45:42.606729,/product/a345298a-cc64-4b4e-a635-ceeab3042429,a345298a-cc64-4b4e-a635-ceeab3042429,,tablet,safari,209.182.55.235,{}
df4d3525-f6a5-4244-b54a-bd834fcac6fb,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,add_to_cart,2025-07-12 15:34:42.606729,/product/1a508118-9ded-4bf9-97b4-8d35419c6a2b,1a508118-9ded-4bf9-97b4-8d35419c6a2b,,desktop,chrome,191.102.255.43,{}
7fd66406-420f-4107-910a-b8393968b0fe,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,checkout_start,2025-07-12 15:34:42.606729,,,,mobile,edge,39.173.199.64,{}
d57ff652-0d60-43f1-a4c0-26e5dd9a4d62,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,purchase,2025-07-12 15:44:42.606729,,,,desktop,safari,107.50.53.69,{'amount': 69.68}
9985e6ed-74b8-47d3-9c7d-ec94c0c1cac4,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,product_view,2025-07-12 15:46:42.606729,/product/7a4a6afe-25f5-4679-be42-0de9175ad7e6,7a4a6afe-25f5-4679-be42-0de9175ad7e6,,mobile,chrome,7.176.33.125,{}
46b20af6-1213-4484-a516-1c835789d441,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,product_view,2025-07-12 15:34:42.606729,/product/a5d2cfcf-34c3-4f85-bd27-a459ad336d9e,a5d2cfcf-34c3-4f85-bd27-a459ad336d9e,,desktop,chrome,175.193.66.156,{}
8c2873dc-4d0f-49c3-9d58-f0a7ab874e2e,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,product_view,2025-07-12 15:29:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,tablet,chrome,192.164.77.212,{}
62057826-17ba-4e89-bc0e-2bf05716801d,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,page_view,2025-07-12 15:29:42.606729,/products,,,mobile,edge,45.7.88.30,{}
260e979c-b5c9-4cab-93c7-641222f4b7a6,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,page_view,2025-07-12 15:47:42.606729,/home,,,tablet,firefox,149.150.65.231,{}
c3a9ad26-0f39-4289-849e-5e92fcbc2e1a,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,product_view,2025-07-12 15:29:42.606729,/product/16cf2f52-b988-4a65-ae7b-085d0a6143be,16cf2f52-b988-4a65-ae7b-085d0a6143be,,desktop,chrome,49.4.160.193,{}
eedf2e0c-5bc3-409b-b160-4c9050ac8b00,405d5429-2645-4722-914f-e5e2408e5248,c109060f-5c64-45cb-9963-b7529759b272,logout,2025-07-12 15:44:42.606729,,,,mobile,safari,172.207.140.227,{}
d97f36de-3168-436e-b392-485602ab14d0,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,login,2025-07-12 13:02:42.606729,,,,mobile,firefox,204.101.241.196,{}
f59dbbfe-fb04-4dc2-947d-a0f4a30a9f54,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,search,2025-07-12 13:05:42.606729,,,shoes,desktop,edge,218.117.218.85,{'results_count': 75}
a7d12d46-9cc1-4c61-8398-56cbe69c21c4,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,search,2025-07-12 13:02:42.606729,,,headphones,mobile,chrome,69.182.131.4,{'results_count': 15}
05479c41-551f-476b-ab9e-385594855133,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,search,2025-07-12 13:01:42.606729,,,laptop,tablet,safari,32.185.79.163,{'results_count': 38}
526dff54-a25e-48e0-9db5-070809e2f006,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:16:42.606729,/product/30e5d550-371e-4db3-a326-7c9c46e90270,30e5d550-371e-4db3-a326-7c9c46e90270,,mobile,chrome,210.125.23.129,{}
609074fe-4ad6-471e-9057-75700b43fd15,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:08:42.606729,/product/08215210-c979-4d69-85be-b1c27326005e,08215210-c979-4d69-85be-b1c27326005e,,mobile,firefox,148.193.124.123,{}
61439cd5-0fe2-419a-962e-97d5ca7dd646,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:14:42.606729,/product/7a977a31-cd99-4df1-834a-c92aa745d07a,7a977a31-cd99-4df1-834a-c92aa745d07a,,mobile,chrome,132.250.91.123,{}
817db2a0-f216-4a2a-ae4f-ce83543b8ca6,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:13:42.606729,/product/2ccd5462-06e0-42da-b6cf-50dd5223294a,2ccd5462-06e0-42da-b6cf-50dd5223294a,,mobile,edge,43.129.96.201,{}
96de02e1-3dbd-43d6-8675-bce7b725c5d5,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:01:42.606729,/product/6a7a189d-5e4d-4c71-9c3e-7097fb7b3e9a,6a7a189d-5e4d-4c71-9c3e-7097fb7b3e9a,,desktop,edge,110.139.99.138,{}
16f25a18-112c-4f82-b100-89561fb1d7a3,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,add_to_cart,2025-07-12 13:12:42.606729,/product/aad76b2a-adfa-4242-af9f-f8612384dc96,aad76b2a-adfa-4242-af9f-f8612384dc96,,tablet,chrome,215.112.96.76,{}
096ea19d-34e8-41e5-b459-a5bba238df1c,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:08:42.606729,/product/2ccd5462-06e0-42da-b6cf-50dd5223294a,2ccd5462-06e0-42da-b6cf-50dd5223294a,,tablet,safari,152.209.203.22,{}
805065ba-fb7c-4751-95ef-09f6c33af328,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,page_view,2025-07-12 13:04:42.606729,/home,,,mobile,firefox,119.206.129.209,{}
4953e6a6-6704-44f4-acd7-4a39cb054280,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,page_view,2025-07-12 13:02:42.606729,/about,,,mobile,edge,115.61.161.129,{}
2c5ea8cb-b62b-4fb5-8435-74be3dd05e63,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,product_view,2025-07-12 13:12:42.606729,/product/61eb368a-83fb-4b48-a096-3f8efa3fcb31,61eb368a-83fb-4b48-a096-3f8efa3fcb31,,tablet,edge,57.22.242.103,{}
25565a54-c651-471c-9bff-786206da05ca,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,add_to_cart,2025-07-12 13:11:42.606729,/product/d264132f-13bd-4a82-8e8d-568b55b80ad8,d264132f-13bd-4a82-8e8d-568b55b80ad8,,mobile,safari,120.180.226.243,{}
4ee900af-1bdc-4f7a-b34d-8c38554d6191,332ef0bc-bb50-4c2d-83d4-4c1f67a455a5,11b63862-f68b-4665-bfc2-f090c5faee1e,logout,2025-07-12 13:07:42.606729,,,,tablet,edge,125.72.55.245,{}
9417501f-b4cb-4729-bed4-59cd25e2e839,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:38:42.606729,/home,,,desktop,firefox,123.67.78.31,{}
92da839c-ff6d-4e80-878c-d68cfa7f73d4,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:42:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,desktop,safari,34.163.253.107,{}
deb08302-13d2-4b6d-9bc5-1d15bbbc4f48,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:40:42.606729,/product/7a977a31-cd99-4df1-834a-c92aa745d07a,7a977a31-cd99-4df1-834a-c92aa745d07a,,tablet,edge,116.247.222.19,{}
5f386ef4-a131-4e4a-bb13-04792b671e09,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:48:42.606729,/about,,,tablet,firefox,83.41.161.60,{}
935d7ba9-a435-4ddd-b824-22b37d85593d,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:52:42.606729,/product/30e5d550-371e-4db3-a326-7c9c46e90270,30e5d550-371e-4db3-a326-7c9c46e90270,,tablet,safari,47.169.228.86,{}
163b12c3-8b38-46e6-81a1-0604894b0658,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:48:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,tablet,edge,77.13.250.13,{}
d0b79573-d4ff-4ecc-b898-421072ed6b5a,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:47:42.606729,/contact,,,desktop,firefox,181.180.13.219,{}
62643ede-dd5e-4cf4-a3f7-5e945b4176f0,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:45:42.606729,/home,,,mobile,safari,17.204.133.168,{}
2dd3db89-0b2c-4e6a-a59e-a6022027bcc6,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:42:42.606729,/contact,,,mobile,firefox,159.200.127.4,{}
f35c5685-2ac5-4e53-a4ad-e3ce0e21b726,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:50:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,tablet,chrome,149.169.217.53,{}
5cb6eae4-fd3d-447e-a536-567dac9f3255,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:46:42.606729,/product/9606e1b8-381b-4ca0-976c-86ff5b55b477,9606e1b8-381b-4ca0-976c-86ff5b55b477,,tablet,chrome,124.88.103.234,{}
dc6a466f-3e4c-4509-86dc-29058ed383f5,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:43:42.606729,/product/f6c25727-42bd-46ef-9393-add082368e08,f6c25727-42bd-46ef-9393-add082368e08,,tablet,safari,194.88.82.217,{}
e7c564f3-6456-4f34-815e-574fec1ccbd3,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,product_view,2025-07-12 04:51:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,tablet,edge,93.106.52.81,{}
0fb66840-8862-4b75-b106-262af89ea3b4,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:44:42.606729,/products,,,tablet,edge,150.2.242.96,{}
de399f42-a698-4e65-b760-28d7cc9ee525,7eea7f7b-d61e-4a0b-89be-865094a0a51f,51bb7d43-0cb8-471c-b826-65f567676ee7,page_view,2025-07-12 04:41:42.606729,/contact,,,desktop,safari,71.8.35.79,{}
46584547-58db-44d1-8017-ab7721e49755,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,login,2025-07-12 05:18:42.606729,,,,mobile,edge,132.186.145.160,{}
f9af5a24-f199-4588-9301-46f095624206,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,search,2025-07-12 05:21:42.606729,,,phone,mobile,safari,210.175.44.25,{'results_count': 50}
d72f5a2a-6dd6-415c-82e0-19755b0846e5,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,page_view,2025-07-12 05:26:42.606729,/products,,,desktop,chrome,160.222.212.48,{}
aee182d1-b4b9-41b9-bc2c-f5dc8bffd6a5,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,page_view,2025-07-12 05:16:42.606729,/home,,,mobile,safari,60.157.10.70,{}
3735a259-41bf-4699-915f-469126a9ce66,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,product_view,2025-07-12 05:30:42.606729,/product/4af43369-d972-4900-bff1-c04fe5e88c06,4af43369-d972-4900-bff1-c04fe5e88c06,,desktop,firefox,9.85.124.214,{}
fed19ad0-0937-432b-abe5-a0736ea6d55d,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,add_to_cart,2025-07-12 05:30:42.606729,/product/a5d2cfcf-34c3-4f85-bd27-a459ad336d9e,a5d2cfcf-34c3-4f85-bd27-a459ad336d9e,,tablet,chrome,159.119.11.126,{}
bb58a1c8-e004-4236-a894-d4f64569f3d5,7eea7f7b-d61e-4a0b-89be-865094a0a51f,07ab335e-97d2-480a-b046-0d86c963ca6e,page_view,2025-07-12 05:18:42.606729,/about,,,desktop,safari,59.198.210.0,{}
9b085d4c-c412-482b-a444-ea3ade52b900,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,page_view,2025-07-13 05:38:42.606729,/about,,,mobile,edge,163.139.84.130,{}
431558d5-f3f2-4279-af9c-87f73d9dc9b0,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,product_view,2025-07-13 05:38:42.606729,/product/3a0275c7-8c9d-4549-990d-b014f70989fd,3a0275c7-8c9d-4549-990d-b014f70989fd,,mobile,chrome,47.72.222.75,{}
89d19bb1-b37e-4556-a30a-019847e02419,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,product_view,2025-07-13 05:38:42.606729,/product/7a4a6afe-25f5-4679-be42-0de9175ad7e6,7a4a6afe-25f5-4679-be42-0de9175ad7e6,,tablet,safari,90.200.204.130,{}
081386b7-8a41-4b14-88e1-c99fd4573818,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,product_view,2025-07-13 05:40:42.606729,/product/546d780a-c9cd-48ae-b5d2-8f12f84f2de0,546d780a-c9cd-48ae-b5d2-8f12f84f2de0,,desktop,edge,66.68.50.20,{}
d36816b1-9cc9-4a99-afef-63fb9a10017d,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,product_view,2025-07-13 05:45:42.606729,/product/690306c8-35da-440e-af00-4394005fdc87,690306c8-35da-440e-af00-4394005fdc87,,tablet,firefox,41.88.12.69,{}
c714a35e-8f91-44d1-99f7-78fdeaf57cbe,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,page_view,2025-07-13 05:38:42.606729,/home,,,desktop,edge,161.87.167.183,{}
45e529af-6b89-4ae3-bcce-6f718e7577d5,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,product_view,2025-07-13 05:43:42.606729,/product/03018f71-2ca4-4db7-b9b3-110dadeeda08,03018f71-2ca4-4db7-b9b3-110dadeeda08,,mobile,edge,175.98.167.253,{}
dd17152f-6b4c-45f0-9cf0-17b9aa677641,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,add_to_cart,2025-07-13 05:44:42.606729,/product/7a977a31-cd99-4df1-834a-c92aa745d07a,7a977a31-cd99-4df1-834a-c92aa745d07a,,mobile,firefox,18.165.244.191,{}
3a6e5c23-875f-4fb8-a551-4a0256b389f8,ae62e9a8-e458-48ec-9026-2ce0286b05f7,cfaaef99-3ddf-4c67-95f8-2756da9e2ea9,logout,2025-07-13 05:42:42.606729,,,,tablet,edge,152.184.206.98,{}
1e5242b4-b850-49bf-b7a7-659131acdc89,ae62e9a8-e458-48ec-9026-2ce0286b05f7,04d37e32-fa7c-460f-95ee-0c45c7c2f8f4,page_view,2025-07-13 09:23:42.606729,/contact,,,desktop,chrome,51.10.235.25,{}
19fb74b8-22d1-431d-9268-1978047038d9,ae62e9a8-e458-48ec-9026-2ce0286b05f7,04d37e32-fa7c-460f-95ee-0c45c7c2f8f4,product_view,2025-07-13 09:18:42.606729,/product/b1e34720-637d-4a69-bdd7-c194533c72a3,b1e34720-637d-4a69-bdd7-c194533c72a3,,tablet,safari,180.81.103.96,{}
664ff0cc-665e-49d8-a37c-9de4ca08eb69,ae62e9a8-e458-48ec-9026-2ce0286b05f7,04d37e32-fa7c-460f-95ee-0c45c7c2f8f4,add_to_cart,2025-07-13 09:25:42.606729,/product/4af43369-d972-4900-bff1-c04fe5e88c06,4af43369-d972-4900-bff1-c04fe5e88c06,,tablet,firefox,219.253.201.121,{}
36910b8a-2fde-4e25-a066-fd2755199fd5,ae62e9a8-e458-48ec-9026-2ce0286b05f7,04d37e32-fa7c-460f-95ee-0c45c7c2f8f4,logout,2025-07-13 09:16:42.606729,,,,desktop,edge,75.165.63.29,{}
8d2ec893-af64-4ca5-b240-b11387320fa9,9b481a45-2822-489a-b0fa-3594e6a3d382,b47eb1fd-60b9-42f5-84ce-05d42fd423c6,login,2025-07-13 02:50:42.606729,,,,mobile,edge,182.53.232.149,{}
c0782f6a-6f50-4d6e-9546-eb1e40e09cb0,9b481a45-2822-489a-b0fa-3594e6a3d382,b47eb1fd-60b9-42f5-84ce-05d42fd423c6,page_view,2025-07-13 02:33:42.606729,/products,,,tablet,chrome,54.130.143.11,{}
